Instrument,Company Event Type,Event Title,Event Start Date,Event Last Update Date
NVDA.O,ExDividends,"NVDA.BAT Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BYX Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.S Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DE Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VI Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VIf Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"0R1I.L Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.TRE Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.TWEA Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.DAp Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BIV Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.ICEM Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MCO Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.LM Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ARC Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.N Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BT1 Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.EI Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DF Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.OQ Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.D Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BE Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.F Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.P Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MU Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.C Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MW Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.SG Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.H Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.O Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.Z Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.B Interim Cash Dividend of gross USD 0.16 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDC34.SA Interim Cash Dividend of gross BRL 0.166252 paid on Sep 26, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"1NVDC34.SA Interim Cash Dividend of gross BRL 0.166252 paid on Sep 26, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDC34F.SA^J22 Interim Cash Dividend of gross BRL 0.166252 paid on Sep 26, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"1NVDC34F.SA^J22 Interim Cash Dividend of gross BRL 0.166252 paid on Sep 26, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDAd.BA Interim Cash Dividend of gross USD 0.013333 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDAc.BA Interim Cash Dividend of gross USD 0.013333 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BA Interim Cash Dividend of gross USD 0.013333 paid on Sep 20, 2019 going ex on Aug 28, 2019",08/28/2019,2021-07-20T00:00:00Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Citi Global Technology Conference,09/05/2019,2019-10-04T12:49:58Z
NVDA.O,EarningsReleases,Q3 2020 NVIDIA Corp Earnings Release,11/14/2019,2019-11-14T23:51:22Z
NVDA.O,EarningsCallsAndPresentations,Q3 2020 NVIDIA Corp Earnings Call,11/14/2019,2019-12-05T05:59:14Z
NVDA.O,ExDividends,"NVDA.DEU Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.A Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.PH Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ZY Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MX Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.NB Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ITC Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BN Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BAT Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BYX Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.S Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DE Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VI Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VIf Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"0R1I.L Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.TRE Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.TWEA Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.DAp Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BIV Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.ICEM Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MCO Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.LM Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ARC Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.N Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BT1 Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.EI Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DF Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.OQ Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.D Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BE Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.F Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.P Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MU Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.C Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MW Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.SG Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.H Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.O Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.Z Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.B Final Cash Dividend of gross USD 0.16 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDC34.SA Final Cash Dividend of gross BRL 0.163156 paid on Dec 30, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"1NVDC34.SA Final Cash Dividend of gross BRL 0.163156 paid on Dec 30, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDC34F.SA^J22 Final Cash Dividend of gross BRL 0.163156 paid on Dec 30, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"1NVDC34F.SA^J22 Final Cash Dividend of gross BRL 0.163156 paid on Dec 30, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDAd.BA Interim Cash Dividend of gross USD 0.013333 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDAc.BA Interim Cash Dividend of gross USD 0.013333 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BA Interim Cash Dividend of gross USD 0.013333 paid on Dec 20, 2019 going ex on Nov 27, 2019",11/27/2019,2021-07-20T00:00:00Z
NVDA.O,ConferencePresentations,"NVIDIA Corp at Credit Suisse Technology, Media & Telecom Conference",12/03/2019,2019-12-11T12:49:01Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Deutsche Bank AutoTech Conference,12/10/2019,2019-12-26T13:36:53Z
NVDA.O,ConferencePresentations,"NVIDIA Corp at Barclays Global Technology, Media and Telecommunications Conference",12/11/2019,2020-01-17T21:58:24Z
NVDA.O,ConferencePresentations,NVIDIA Corp at JPMorgan Tech/Auto Forum at CES,01/07/2020,2020-01-10T00:11:01Z
NVDA.O,ConferencePresentations,NVIDIA Corp at JPMorgan Healthcare Conference,01/16/2020,2020-01-20T10:01:19Z
NVDA.O,EarningsReleases,Q4 2020 NVIDIA Corp Earnings Release,02/13/2020,2020-02-13T22:16:08Z
NVDA.O,EarningsCallsAndPresentations,Q4 2020 NVIDIA Corp Earnings Call,02/13/2020,2020-03-06T14:45:28Z
NVDA.O,ExDividends,"NVDA.DEU Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.A Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.PH Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ZY Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MX Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.NB Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ITC Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BN Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BAT Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BYX Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.S Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DE Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VI Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.VIf Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"0R1I.L Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.TRE Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.TWEA Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.DAp Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BIV Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDde.ICEM Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MCO Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.LM Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ARC Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.N Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BT1 Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.EI Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DF Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.OQ Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.D Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BE Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.F Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.P Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MU Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.C Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MW Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.SG Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.H Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.O Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.Z Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.B Interim Cash Dividend of gross USD 0.16 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDAd.BA Final Cash Dividend of gross USD 0.013333 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDAc.BA Final Cash Dividend of gross USD 0.013333 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BA Final Cash Dividend of gross USD 0.013333 paid on Mar 20, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDC34.SA Interim Cash Dividend of gross BRL 0.201716 paid on Mar 26, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"1NVDC34.SA Interim Cash Dividend of gross BRL 0.201716 paid on Mar 26, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDC34F.SA^J22 Interim Cash Dividend of gross BRL 0.201716 paid on Mar 26, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"1NVDC34F.SA^J22 Interim Cash Dividend of gross BRL 0.201716 paid on Mar 26, 2020 going ex on Feb 27, 2020",02/27/2020,2021-07-20T00:00:00Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Mitsubishi UFJ Securities Tech Tour,03/02/2020,2020-02-26T19:26:58Z
NVDA.O,ConferencePresentations,"NVIDIA Corp at Morgan Stanley Technology, Media & Telecom Conference",03/02/2020,2020-04-03T19:32:58Z
NVDA.O,CorporateCallsAndPresentations,NVIDIA Corp GTC Investor Call with CEO Jensen Huang,03/24/2020,2020-03-27T04:30:58Z
NVDA.O,CorporateCallsAndPresentations,NVIDIA Corp GTC 2020 Keynote with CEO Jensen Huang,05/14/2020,2020-07-23T01:25:58Z
NVDA.O,EarningsReleases,Q1 2021 NVIDIA Corp Earnings Release,05/21/2020,2020-05-21T23:15:25Z
NVDA.O,EarningsCallsAndPresentations,Q1 2021 NVIDIA Corp Earnings Call,05/21/2020,2020-06-29T03:08:54Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Cowen TMT Conference,05/27/2020,2020-06-07T23:10:35Z
NVDA.O,CorporateCallsAndPresentations,NVIDIA Corp Presentation and Q&A with Jensen Huang - Conference Call,05/28/2020,2020-07-19T17:24:27Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Morgan Stanley Cloud Secular Winners Virtual Conference,06/01/2020,2020-07-22T13:18:47Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Bank of America Merrill Lynch Global Technology Conference (Virtual),06/02/2020,2020-06-07T21:01:22Z
